20110627091128AALBAJi,Why are native american girls so shy?,1
20110627104410AAuG0GQ,My friend is so much prettier then me.. HELP?,1
20110628065708AAYoWMF,Should I be embarrassed by my weird belly button?,1
20110704085430AA3Ei4V,What do you think of these names as siblings?,1
20110706205930AA3O3mt,How can I make sex more enjoyable?,1
20110708184225AAqTe5k,What should do... Acting?,1
20110708200514AA28LVh,Will my voice sound better through a mic?,1
20110709195707AAo0Jio,Using logarithm differentiation. Differentiate y=((2x^3+5)^1/3(5-x)^2) ?,0
20110711011309AAYWrGm,Would it be crazy to do this at 2am?,1
20110711181930AA9MmC1,Has anyone ever by-passed the aircompressor on a 2000 ford focus by just buying a smaller belt?,0
20110712053419AAtfsNQ,thick brown discharge Heavy bleeding next morning?,0
20110712105921AAB5DSA,what does the phrase emotional serial killer exactly mean?,0
20110713173523AAImIIR,Is the Earth round is it flat?,0
20110713224131AA5dhW7,How do I file a report on ebay?,0
20110714161501AAAXN8u,Are Soya Chunks complex carbs?,0
20110714232936AAL0n3K,I want to get over my urge for sex...?,1
20110716134433AAR3Lui,Where do/ did you go to for sat prep?,1
20110717093449AArqbFh,Do you believe that behind every myth there is something true in it?,1
20110717114352AArQOHV,at 17 what are my rights in the doctor's office?,0
20110717204314AAhsdF6,Does she like me or did i mess up?,1
20110718211007AAZPjFS,Inverse function of f(x)= 3x+5?,0
20110719060300AAV7Bhi,Where in the Bible Jesus says he is a God?,0
20110719193010AA94j8z,What was the first thing Eve said to Adam?,0
20110720135337AASC3gO,"What do you call each ""frame"" of an animated banner?",0
20110721094200AAITnue,is this parllel y=4x and y=-1/4x-3?,0
20110722104624AAPmjff,Is my boyfriend too old for me?,1
20110722111651AAVOA3S,Can I get a bachelors in communication to get a masters in speech language pathology?,0
20110722122144AAHmokT,is it me or them please read?,1
20110724203432AAYUr1y,How to straighten my hair without no frizz?,0
20110725160946AAeSvwn,Is Hades one of the twelve Olympians?,0
20110725191025AAXseDU,Would you be mad if your child...?,1
20110726090527AAJiDNn,What's a smooth and un-harsh way to reject a girl asking you out?,1
20110727055427AA64s4k,Iron(II) chloride...?,0
20110727105610AArBk5S,What pic do i send for bar job? there all asking to send a pic with cv...?,0
20110727204933AA57UW9,math finance test help?,0
20110728012302AAVf5zi,which disney prince looks like him?,1
20110728053816AAF5Zcb,REALLY IMPORTANT NEED HELP!!!?,0
20110728165958AAYN3hN,Pretty Little Liars episodes question?,1
20110730180047AAg2NcY,2007 CAMRY HIGH BEAMS WORK GREAT. LOW (REG) BEAM VERY DIM?,0
20110801070747AACVpJH,My last question was a legitimate survey yet it was deleted within 30 seconds. Is Y!A allowing stalking now?,1
20110801153946AAsYktg,Can arousals kill you or run out?,0
20110802114306AAAFaWE,who do you think is sexier Fit curvy girls.. or super skinny ?,1
20110803161609AAjGBS4,Is Australian citizenship a joke?,1
20110804183831AA200vN,what do you like to keep and what would YOU change on tna now?,1
20110806121641AAyOSQU,WDYT of these 3 boy names?,1
20110808131221AAwY4Tf,I am getting a MacBook pro with 2.7 gHz i7 8 mb ram 500 gb SSD and intel 3000 hd how well will it run games?,0
20110809085050AAxTWuB,Why hasn't there been any violence and looting in Manchester?,1
20110810174731AATbR8w,How can I get my friend's husband to love me?,1
20110811224937AALKXTB,Is it always sunny in Heaven?,1
20110812115531AArqyiN,contracting parasitic infections?,0
20110815122056AANT3ft,"What is ""intrinsic medical renal disease""?",0
20110815151133AA3tlLi,Could i gain residency in a state while working to file taxes and go to a school online from another state?,0
20110816081849AA99PCX,is this adult bullying?,1
20110817014930AAPrk1j,How do you teach yourself a forgein language?,0
20110817103812AAXy6xf,Do you think remembering past lives is possible? ?,1
20110817110921AAudNUP,Anyone know where I can find a BCT s800 tire?,0
20110818232335AALlBDn,will obama win the 2012 re-election?,1
20110819052443AAMA8gy,Do you think Indians opening partnership will be greater than 60?,1
20110820153636AAbApG6,question about getting my swole on (abbs/core workouts)?,1
20110821131250AASBaom,Does Megan Fox have a Twitter?,0
20110823113328AAK7Xmu,Is The Movie Hostel Grusome?,1
20110823194001AAfroVe,Are these statements correct?,0
20110824141156AAy6zUs,What Tattoo Of Greek Mythology Character Would You Get?,1
20110824145834AAHez5S,am i weird cause i sing in the shower?,1
20110825141456AAWtOil,Preparing my dog...please help...?,0
20110827134618AABPm3P,Why did They create this habitat for us? Why are They maintaining it? Are They studying us?,1
20110827170040AARlaj3,Ever heard of this plot before?,1
20110829102538AAQUcwH,difference between these??/?,0
20110831120056AAG0MCp,could they be wrong on my ultrasound?,0
20110831120402AAzwB2V,Do interior designers make good money?,0
20110901004601AAmOCxP,If a man understood the point of his life but it's too late who is he?,1
20110901153951AAIYns3,Do Korean Idols that don't come from South Korea have to be in the military?,0
20110904035506AAJ0x6C,does anyone know what number airbus czech airlines use to travel to crete from dublin flight num hcc6528?,0
20110906114459AAMdIvF,Is 10dollarmall.com a real site?,0
20110907210048AAZKl0d,Legal rights a quick question?,0
20110911000442AAtljiU,Can my Blaiziken still spread Poke`Rus?,0
20110911120913AAZPcyZ,What are healthy ways to lose belly fat fast?,0
20110911151237AATU7a3,How to get a key fob for a 98 honda civic?,0
20110911215236AAmk6RA,LGBT~What would you do if you got sent to straight camp?,1
20110912045330AAkHG0P,I am currently on the 02 network and want to change my number is it possible?,0
20110913092524AA88MqB,Am I too small to carry my baby to term?,0
20110913220444AAfXo7R,I WANT TO MAKE MY ID?,1
20110914172124AAUieCK,How to do taylor Swift make up for school?,0
20110915162551AAVJxKq,Ok I need a little help with testing this girl?,1
20110915191041AAFSH9M,I have an African American buddy....?,1
20110916093813AAPU3DQ,Sugarpaste Regalice in London?,0
20110916170422AACfEyf,DeAngelo Williams or Willis McGahee (with Moreno out) this week in Fantasy?,1
20110916194449AAUpLH6,Who find pro life women prettier than pro choice women? Why?,1
20110916201218AAH2yMD,travailing for anther place?,1
20110917203800AAN2m9J,Ex vs. Me - I need to know what is right. What should I expect?,1
20110918124127AAMY11I,how many 5 digit numbers are there that include the digit 5 and exclude the digit 8?,0
20110919142916AAHJfZP,Comparisons of Captain of industry and robber barons?,0
20110921084619AAYPi07,How to gain serotonin!!?,0
20110921210013AAC3Xiy,The blockage in my throat has persisted for almost a month now. Im a little concerned. Any suggestions?,0
20110922172953AADXPXr,Rape question....... ?,0
20110925173918AAJnQsY,Is the Army in need of people?,1
20110926144125AAQ791o,What does (excuse the spelling) i shall write it as it sounds : say la via say la va mean . please ?,0
20110929125204AAxSQ7V,what are the hollywood undead members real names?,0
20110929154049AAuKiEX,Why isn't my penis growing?,1
20110930144232AAIbG50,Where would I get Bose MIE2 headphone cheap ?,0
20110930204953AArFWNv,How do I get my ghost to appear on the sims 3?,0
20111003021710AAktARp,Guys does this guy like me or not?,1
20111004163638AASiwvM,Why does our culture wake up so early?,1
20111006131147AA58GTh,i have this code could somebody please help?,1
20111008181448AAAqFPQ,Are things fate or merely coincidence?,0
20111013202239AAGt6zx,1099 c form misplaced filing questions report?,0
20111015082804AAkGSdQ,Calculate the change in internal energy for a system that absorbs 256J of heat and does 160J of work on the su?,0
20111015100139AAUI7JZ,RHH: Common Or Andre 3000?,1
20111015171551AAAjrcy,How do I suspend someone on Youtube?,0
20111015184139AAjEKQ9,if the occupy crowds win...will our government be even MORE liberal?,1
20111016140027AAetkIX,How do I Not activate IOS 5 on Ipone 4?,0
20111017105610AAi4vTe,How come for Halloween grown women like to dress slutty?,1
20111022040631AAPU0h8,My yahoo bookmarks disappeared yesterday. I can get in to yahoo pages but cannot install yahoo toolbar.?,0
20111022183453AAdt3bq,WHAT DOES HERPES MEAN !??????????,0
20111024124708AAhN0J7,In hot/dry environment water in a swimming pool must be replenished regularly what is happen to missing water?,0
20111025094425AAEu4L2,what's the heat of reaction for C2H4(g) + 6HCl(g) -> 2CHCl3(G) +4H2(g) given these (HESS'S LAW?)?,0
20111028194913AAqIWEW,Is it ok to ask a girl out on a date if your not completley sure she likes you back?,1
20111028210421AAsjFm1,Lady's what do you think of a Guy dressing as a LadyBug?,1
20111030060008AAcfUsT,How can i take off nail polish with nail varnish remover?,0
20111030075725AASugSF,lookin 4 good teen craft websites?!?,0
20111031052000AA0csx1,Why does my CSS code not work?,0
20111101113357AAPAc5j,How would I write the slope of line that is parallel and perpendicular to Y=4/3x - 1 ?,0
20111101183556AAJFoh7,how can i be a good sprinter and a long distance runner at the same time?,0
20111102004457AA97M6A,What do I do if my best friend and I like the same guy... And he likes us both equally?,1
20111102131855AAxp6zD,How to tease a guy (casually)?,1
20111102134503AAqSuBc,how can i sort out this problem before tommorow (really urgent)?,1
20111102145041AA5lB1D,: How many acres to make a mile? Alright I want to know how much rural desert land this is.?,0
20111103200844AAaeVSn,My dog's penis has been out for 5 hours. Is this a serious problem?,0
20111104173015AAcxqPb,Can anyone assist me with some basic Spreadsheet & Databases questions?,0
20111105163944AAqbWZy,How do I tell her how I feel?,1
20111107165337AA86nk4,Chemistry problem! help please!?,0
20111107223339AAq0Qry,what has western style dresses to do with truancy in east?,0
20111108111049AAiAHlL,Nightmare Before Christmas Blu-Ray?,0
20111109061436AA4P2Uv,Where can aniracetam be purchased as far as stores?,0
20111114081348AA0xL8H,How can I partition my C drive space without formating it in XP?,0
20111115124241AAzfhzg,Ladies where would you most rather be into meet a guy?,1
20111115212625AA78CQs,A 40.0 marble moving at 2.30 strikes a 22.0 marble at rest. What is the speed?,0
20111116142145AABwkmh,Where are the JROTC programs in Illinois?,0
20111118191942AAztOlT,what do you do when you have trouble sleeping?,1
20111120202901AA1Of7L,My Car is overheating......?,0
20111123112353AA3LC5N,i took a pill to start my periods but still not started what should i do...hepl...!!!?,0
20111123124242AAavcjE,What are some new (2009-2011) songs i could sing for my talent show?,0
20111124110504AApaGqu,Passport in a hurry........ Is dat possible in India????????????????????????????????????????????????////?,0
20111124170008AAm1Dtp,why dose my eyeball hurt a lot ?,0
20111126063251AADO2Jk,how long would you spend at pizza hut?,1
20111127083137AAxv6QS,accessories that go with this gray dress?,1
20111129144849AAK29ql,How much do they screen/investigate parents who volunteer in the school?,1
20111202183023AAwcGEw,How much oil does an BlueMax Chain saw 45cc use?,0
20111203183107AAt4uyx,How to add a bbm contact to homescreen on my blackberry curve ?,0
20111204130839AAf3AXl,"how to say ""has been increasing"" in spanish?",0
20111207125321AAUvnqV,Son being 'bullied'. What do we do? Can some one who knows law help?,0
20111207192312AAVWz7F,"How do I say "" Have a drink for me in Germay?""?",0
20111209080706AAOtCye,is this too dorky of a gift for a man?,1
20111210093030AAV3ouc,One pec is bigger than the other?,0
20111210202046AAkLOd9,Could i be pregnant??!!?,0
20111211001807AA2caLX,Have you ever gained trust in boy or girlfriend after they lied to you?,1
20111213140426AAxBOVY,does a eukaryotic cell have a flagella/cilia?,0
20111214140150AAgrMTO,In all honesty do Lions fans really think the Lions will make the playoffs?,1
20111215170419AAVHhLj,i cheated on my ex his birthday is tmr should i say happy birthday?,1
20111218051820AAMZskd,I got a job but my father said to play in his band drink car urine and attend burning cross rituals?,1
20111223160208AA0FLSW,Did my parents get me this for Christmas?,1
20111223221958AAziGkj,Still terrified of stupid crap?,1
20111224180905AA5nghj,Should the Arab League sanction the 3 Wise Men for gold inciense and myrrh trafficking?,1
20111226152506AAxInEL,Will Ron Paul be our next president?,1
20111226195741AAFmQQY,If you wanted engraved chopsticks for yourselfwhat would you engrave on them?,1
20111226220009AAoUops,I made the biggest mistake of my life... I'm too nice?,1
20111228053638AAiPVvM,Help! Hair lose need suggestions?,1
20111228152842AAhrsxK,How to reduce lag on Adventure Quest Worlds?,0
20111228181939AAf0b4C,would ther be a problem changing medseffexor to prozac uk?,0
20111229125502AAtiuBC,I have not paid my Second mortgage in 6 months...I owe 700k on first and pay on time.. Iowe 100k on 2nd....?,0
20111230015336AARkWo3,Is it possible to scare yourself into thinkinf you pregnant and developing pregnant like symptoms?,1
20120101155239AAdYx8K,What is the answer for this geometry question?,0
20120103121019AADAqtb,girls what do you think?,1
20120105080206AArZkYJ,Advice on marriage and porn?,1
20120105194253AAGwQxq,What matches with red shoes? supra skytops?,1
20120106073626AAzya2A,i have a school project on stalking and i need some good quotes and sayings slogans?,1
20120106154531AA1kBoi,Why wont my bearded dragon eat?,0
20120107161302AAuBXyM,What does it mean when he kissed me back on my cheek?????? Please read and help me out.?,1
20120108221017AABNgWt,3D Origami Plzz help :)?,0
20120109062849AAHLbzv,Got a game against a REALLY good team and i really havent been doing so well any goalie tips?,1
20120109151249AAXyJoX,Girls: I new help picking a color dress for a pageant? ?,1
20120109175328AAJ5FJw,how to keep baby bunnies alive?,0
20120111141245AAsqrT3,draw a diagram to show how many 3/4 feet pieces of string can be cut from a piece of string 4 1/2 feet long?,0
20120114115256AA5QnwG,After you delete photo's from your camera is it possible to find them some how?,0
20120114160224AA4LT5W,I have to wait for an update to get English back on my Mac?,0
20120115180331AAfVqBy,I cannot study! Please Help!?,1
20120115190437AA1IR6a,motivate my brother to become better at hockey?,1
20120117173055AAFPYAW,Geometry HW Help PLEASE RESPOND QUICKLY?,0
20120117202224AAD9Cqj,good occupation for me?,1
20120118171644AAtg9jj,Is it OK to participate in my gym class while doing a 24 hour fast?,0
20120119221354AAkxPRO,Getting into MTG any advise?,0
20120120205542AABJEK2,Need name for clothing line?,1
20120121150929AAQ4LFu,should i go to a indoor shooting range?,1
20120123070820AANwsBq,Im confused about a girl pls help?,1
20120123101244AAddaFp,whats a good hook for my albert einstein essay???10 points for best essay?,1
20120124164506AACDIrk,PLEASE HELP ME IS THIS NORMAL WITH A C SECTION??? IM WORRIED?,1
20120128061654AAZNNhD,what are the specific examples of variation within species?,0
20120128095149AAXttAR,Flying for the first time on a Jet?,0
20120129150655AANbQ6g,Will my 3 sim card work in a phone that usually uses an o2 sim card?,0
20120130130914AAqBYMu,Can your please help me with this please:)??for school(poem)?,1
20120130215211AAcZilL,what type of doctor specialized in height?,0
20120130222254AAhT0Kl,Frequent fatigue  dizziness ?,0
20120201124220AANAicy,Why did my professor snap at me when I asked her where she was interviewing?,1
20120202032123AAJkOtv,i have a eating something healthy phobia something???HELP?,1
20120203063453AArwkgN,Problem with music video on my phone?? help D: ten points best answer?,0
20120205104309AAa6CXM,who were the spanish ancestors?,0
20120206075750AAbxwmx,Which college is better for Criminal Justice?,1
20120206081813AA6VeK7,Should I get an Xbox for my birthday?,1
20120207190639AAac9x9,How to increase my i.q?,1
20120208010214AAXJj1L,Guy problem.. what to do next? did i miss my chance?,1
20120208065239AAANATb,When people say they don't want to get married...?,1
20120208194308AA71XX3,Why do DNA comparisons provide the most direct evidence of evolutionary relationships?,0
20120210150205AAtVET2,how much percent of my ethnicities am i?,0
20120211165259AAdLIBH,fat loss vegetarian diet?,0
20120212104605AAkNZhA,does he like me back? please help me?,1
20120213040743AAXQeBM,Can the popular guys like me?,1
20120213160621AAuDz8o,where can i get free roms emulators?,0
20120214070041AAvUUwL,Bought a new laptop and transferred music over as well as adding more but ipod won't sync to this laptop?,0
20120214131603AALxJBb,Was this showing guts or was it creepy/stalker-ish?,1
20120215102736AAtS3Nb,My skin color is blacked?,0
20120215212337AAXZTfD,Why do you believe in hell as in a literal place of torment and pain and suffering?,1
20120217012654AApRtZ7,Girl bear with me but I want to buy your old socks. Willing to give some of them up for me?,1
20120218055713AAHbkFW,Are ALL pregnancys different by the same mother?,1
20120219021006AAo703H,I think I have a slight crush on my teacher and I don't know how to act normal around him help?,1
20120219152034AAdD2OS,Why Yahoo Russia top contributor list is inaccurate?,0
20120219152656AAV4of0,What protects you from the hatred you have toward certain other people?,0
20120219170826AAOTm19,I really like his girl but I don't think she's interested any more?,1
20120220163430AAD41J6,What grade is an 18/40?,0
20120220220556AAK2suL,"What does ""duration of your menstural cycle"" mean?",0
20120221074536AAvJkip,What do you think of gateway characters?,1
20120223130221AAktIw3,Why are ugly people shunned?,1
20120224134436AAN0gDt,im pregnant and i am 13!?,1
20120224145900AAYYObY,Could WWE make a tribute for undertaker after wrestlemania?,1
20120226195204AA6meOL,How do i take the bottle away from my 1 year old?,0
20120227101715AAfVNIo,TRAPEZIM DEFG SHOWS DE EQUAL 10 CM DG 13CM & GX EQUAL 5CM. ANGLE EFX & ANGLE DXF ARE RIGHT ANGLES. CALCULATE?,0
20120227182447AALWFep,Had this ever happen to anyone before what does it feel like?,1
20120228212152AAROCKS,Why do i feel bad about pressing domestic violence charges on my ex boyfriend?,1
20120301194108AARZdRt,just got kicked out what should I do?,0
20120302222609AAZteSX,This girl is avoiding me now. Did I do something wrong?,1
20120304014639AAPfDjL,Why can I no longer change my screen resolution using Nvidia display settings?,0
20120304075824AAxQxNM,Van persie vs rooney who is the best.?,1
20120304084818AAfHjeL,i need to get from penn station new york to jfk airport?,0
20120305172108AA33BQW,My leopard gecko swallowed my striped gecko alive when one tank broke and i combened them?,0
20120307071041AAhDIuv,where to find blackout blinds like the ones in europe?,0
20120308010703AA0Amra,Whats the buzz about the new weight loss diet called 17 Day Diet ? Anybody tried it? Does it really work?,1
20120308111919AAVaOKx,booth rental and taxes?,0
20120308232810AA0s2QS,How to deal with losing a loved one? ?,1
20120309091956AACcHJ7,"if a girl say that i`m a "" cutie and sweetie ""?",1
20120309145833AAZAfNU,How to be happy with life & self?,1
20120312214316AAwEsg1,Ideas for my 15th birthday? (Girl)?,1
20120313045929AA0zQm2,What religion is practiced in China?,0
20120314053404AAu8M3E,Fan capacitor connected to 230V power supply?,0
20120315205652AA4LKRc,ONKYO HT-S580 home theatre system?,0
20120316113616AAyw1JW,Would you mind commenting my new poem please?,1
20120316165509AAXWXB4,Do you have the REBELLIOUS SPIRIT??? YOUR ZODIAC SIGN?,1
20120318161607AASPlNe,Does he like me more than a friend or not? Shy guys or anyone help?,1
20120319065221AALUPg1,how do i get the personal contact landline directory in abu dhabi?,0
20120319092519AAr60mb,we were dating for 4 month after 3 month he became a little cold on the relationship stopped seeing me for a?,1
20120319181947AA5CN06,Why does food get stuck in my throat?,0
20120320093413AAzQZGg,Does anyone else hate twitter and social media?,1
20120320093723AANq5m0,Itunes Artist's Help?,0
20120321171018AAucgc2,what means to act with someone?,1
20120322064554AA0ncSf,Was the Subprime Mortgage loan idea designed as Creating a CRISIS?,1
20120327100302AAdGqn1,What games can the Geforce 8400gs play?,0
20120401043653AAcvv1G,I dont know what to do since she said that to me!!!! i need help esp. from girls....please share ur ideas pls?,1
20120403210010AA1Rqbg,what do you think about TITANIC SONG http://www.youtube.com/watch?v=sJuIB5KdDAY?,1
20120404205929AAA8yco,Why do the los angeles clippers have green sweatbands if their colors are blue red and white?,0
20120405022702AATT2gZ,why is john cena hated so much ?,1
20120405053834AAGbFn2,What's your opinion on 'tattoo sleeves'' on a professional level?,1
20120405064951AAGXkeQ,what are the effects of cold working on metals?(think of black and bright mild steel)?,0
20120405201528AAowA2Z,What was the name of that T.V. show?,0
20120413095303AAKfZFt,Writing a log file output for C?,0
20120414065307AA90uYq,i need ap calculus help...can you explain how to get these answers and show work please?,0
20120414080501AAOaDuj,Pageant Tips ? Please and Thank you!?,1
20120414112832AAuGvOl,Toronto has reported it's second Murder this month in a 4M population I guess we need to relax our Gun laws?,1
20120418130414AAFzfLb,Intel Core i7 Normal Temperature..?,0
20120420145238AA9Ae2A,What should I do to figure out where I came from with ethnic heritage? Please read?,0
20120421195357AAgmZY2,For Christians is the man who will be the Antichrist already chosen?,1
20120422202132AAqomYP,I have a Ruger Blackhawk break barell rifle and i put about 4 led pellets in the barrel.?,0
20120423061530AA9PGwA,why can't I access my orange account?,0
20120423134401AAsAQII,What would you like to ask?My leopard gecko is always in his humid hide?,0
20120424023953AAnU5Sl,Bet with my friend to lose 20kgs(40 pounds) in 2 months?,1
20120424151240AA5q8y8,Thoughts on the name Leila? ?,1
20120427200227AAMYPG9,Fake eyelashes Are the reusable?,0
20120502131143AAoHwmQ,What is the song that has violin music with a woman singing kinda sounding like cascada and its a pop song?,0
20120502201514AAnpxO0,Did you ever name your bike?,1
20120503010734AAc6xCs,Help please I'm not sure why I'm the way I am?,1
20120504140230AAlLZeB,Can I be charged for shoplifting if seen on camera with someone who was caught?,0
20120505181239AAEQ25H,AM I PREGNANT! Help! I need guidance?,1
20120505183507AALNR2j,What nationality was Ngatikaura Ngati?,0
20120506195024AA9jVf0,Is it possible to pass a lie detector test ?,0
20120509183524AAyxMV4,Men why do u tease and u dont give it up?,1
20120512115128AAUNCY1,do i have to find a job beofre i obtain a workers permit at 17?,1
20120512182756AAimTWR,I tried chat with one of my friend in college (girl) at facebook but.........?,1
20120513013124AAScTPs,I have no talents and nothing to be passionate about!!!!!!!!!?,1
20120514225237AAmVXhQ,signatures to use on a phone for a couple?,1
20120516062308AAxtEFL,What is the Mass of Photon?,0
20120516131101AA7Txf9,did the iraq war start by 9/11?,0
20120517022802AAeifPi,How do I handle this issue with my boyfriend?,1
20120518014025AAlnT0U,Can scar tissue go through mitosis?,0
20120518131237AAGosUe,what differences in mind set etc does a very successful person have from a normal person?,1
20120520214549AAJyZry,How old must one be to purchase a pocketknife in California? ?,0
20120521083339AA57iWB,How do you say 1932 in french?,0
20120522083036AARPOka,"' If evil exists then God doesn't "" Arguements For and Against?",1
20120525114914AAegsPE,smoking pot alone with a girl?,1
20120527152123AA2Qx6A,how long into a new relationship did you sleep with your partner?,1
20120528185055AAK3CxD,am i under weight for my height?,0
20120530090700AAy3Qbj,Conservatives: Are you for a flat tax for all?,1
20120530095559AArkuKR,cheap reptile supplies?,0
20120530122154AAjl5iM,LIST OF 100 VERBS with their different forms (V1 V2 V3 V4 V5)?,0
20120531000518AAEl73H,A particle projected with velocity u strikes at right angles a plane passing through point of projection and?,0
20120601183201AAhneN6,does anyone know if hospitals can drug test Junior (under 18) volunteers?,0
20120602153057AAqMMEF,Windows 7 build 7601 this copy of windows is not genuine?,0
20120603160113AAvRisy,Was our eyes meeting a moment ? ?,1
20120604172033AAWhnHa,If I was going to work at an investment bank...?,0
20120604234952AAhieHb,can i meetmy true love?,1
20120606060950AAdhbwa,What is gene splicing?,0
20120608003208AA04RRq,Hi Friends Please give your suggestion about Honda Unicorn.. and that bike plus points?,1
20120608021311AAwwWOT,why wont he engage we are perfect for each other. we have our own apartment vehicle and jobs what is?,1
20120609230057AAIKo69,Why are they trying to hook me up?,1
20120614125115AAHAO6g,howtolongonclubpenguin?,0
20120615211738AARgljl,Is this a thing to argue about?,1
20120617063545AAEVooT,Why do progressives hate and deny that National Socialism = Nazism?,1
20120618013334AAof6IK,How long should your hair be in order to use a flat iron?,0
20120618030527AAyyQZm,Windows Explorer isn't responding while Hibernate or Sleep?,0
20120619135240AATv2ax,Why didn't mesoamericans have beards?,0
20120619172333AAAj2Az,teens do u like jersey shore ?,1
20120619174225AAhK9Vh,What is a name that can be used with the nickname Cora?,0
20120620110220AAomrTR,My ipad 3 screen wont turn on?,0
20120620135227AAEZebq,WDYT of these names for twin girls?,1
20120621121651AAhrs44,Would men find it attractive if a pretty girl worshipped him and would do anything he asked her to?,1
20120622072016AAis1I1,STRAIGHT MEN: How would you feel if a gay guy had a crush on you?,1
20120622171315AA950un,How did Switzerland become so successful? and who was the president that made it happend?,0
20120624005755AAK6gzt,What do you think about Christians and war?,1
20120624065432AANTHpK,Birth control pills? ?,1
20120627190658AAvLVcq,how do I say this words/sentences in spanish?,0
20120628063115AA6sgn3,Do you agree with what this GOP House leader has admitted?,1
20120630100906AA8eboJ,Is this okay to clean my Navel piercing with?,0
20120630233513AAvwQei,Do I have to gain weight to get big arms and huge abs?,0
20120701204105AAPbwvt,virgin mobile question about data?,0
20120702074228AAF4Pvz,I need some healthy lunch ideas!?,0
20120702132545AAsWhUW,"Why do parents frown on keeping their ""challenged"" kids in adaptive homes?",1
20120702233627AAB1g3v,If I am allergic to sulfa drugs should I avoid....?,0
20120705195209AAzeCiZ,My name is LaShanae how do i write that in Japanese letters?,0
20120706165121AAhzVf6,Since I'm not worth anything what should I do with myself?,1
20120713001037AA2hTED,Skin tag on my anus?!?,1
20120713223431AAyY138,Are the Marines portraits photoshopped?,0
20120716102922AAXWjp1,How to apply for Canada and USA for permanent residence ?,0
20120716185258AAZWmqZ,Has there ever been a mortal individual that has lived in a whale's stomach like tales proclaim?,0
20120719121243AAb9TAi,What time does direct deposit go through from Disney to Chase? ?,0
20120720055245AAMpb4s,also looking for Ukrainian Recipe books written in English  where can I find them.?,0
20120720103949AAogEqs,can someone with a glasses prescription of -8.50 see at 3/60 without glasses?,0
20120721162051AAH3bZh,how do i run a graphics card?,0
20120723161201AAEMKLe,Why do people hate One Direction?,1
20120723212017AAHvQ1m,How to better introduce a cat to dogs?,0
20120724154952AArGHnt,Do you guys have any faith?,1
20120725183053AAfbvZP,Why do girls get jealous?,1
20120727174716AAxmTGF,Do you think it is wise?,1
20120727175903AAPI9fu,Gee Gee Gee Gee Baby Bay?,0
20120727204337AAhQjaE,where can I find a mobile home dealer in south florida?,0
20120729234721AAlDKjV,Does 6day constipation cause dark brown/black stool and nausea? Please help?,0
20120730131449AAzJCnx,Bladder? help please! embarrassing. women only ?x?,0
20120730191633AAQ6BTV,Why on earth do girls get hair around their nipples?,0
20120731025020AAT6X5x,Remember a TV show from the late 80's early nineties similar to say Quantom Leap?,0
20120731223503AAH1lWR,How do I make a professional DVD with previews and other things?,0
20120802061830AAbVVNl,QUICK ! PLEASE HELP nail polish?,1
20120802140315AAM0Nr0,Embarrassing Problem!!!?,0
20120802170335AA0ZCJN,GUYS: Do you facebook stalk the girl you like?,1
20120803192310AAiOeLr,What should i say to him?,1
20120804184130AAGUkVo,Is.it possible to teach myself to do a hand stand at age 15?,0
20120806095406AAmDKdE,What is the song on the Olympic Commercial for the Gymnastics?,0
20120806131614AAC6GUP,How do you feel about forehead headband?,1
20120807183318AA5SeTS,Does birth control give you mood swings ?,0
20120808104806AAVbLwe,How do you know if your betta is stressed or happy?,0
20120809065146AAvvKdU,Pain in my chest !!!!?,0
20120809113004AAT9x7a,Do these names fit well in a sibset?,1
20120811050439AAzB5Ux,Why do girls like foot massages?,1
20120811192519AAhW8uq,Having hate is a sin?,0
20120811195547AAOou0e,what is the name of the first soccer game in 3d?,0
20120812102035AAKvlre,Does any pc dvd writter fit/work on any pc? ?,0
20120812133440AAelqQF,Changing My Tampon?!?,1
20120814100857AA2MlC4,what questions does youtube ask?,0
20120820155352AAfyXcA,Did I have a miscarriage?,0
20120820224312AATxIng,in which city of Israel are located the ruins of the old samaria?,0
20120822053256AAct6Cn,Another Avatar movie? Another Hunger Games one?,0
20120824204650AAQfACT,"What exactly does this mean ""The only two non-silvery metals are gold and copper.""?",0
20120825072115AAB9UGi,Knowledge(not job) required?,1
20120825152506AAN4cMB,Is it possible to simultaneously be a student and an independent contractor?,0
20120826060837AAD4Vs7,What's the best way to lose weight?,1
20120827074831AAiEp30,Ego of a fat chick body of a hot chick?,1
20120829183958AAP7Ppl,Biology; Circle the letter of each way that fats are used in living things?,0
20120830103249AA5Cf0y,If you liked me and I asked you out on date would?,1
20120902154038AAHYV5N,Chance of getting pregnant? ?,0
20120904042824AApoxgJ,Regarding population control...good or bad?,1
20120904080933AAzqK0c,Help solve the differential equation cosy *y^1 = 3siny(5cos^3 x - 3cos x) (image of problem text included)?,0
20120904114806AAtwm82,Why is it that people take the mic of my because im smart ?,1
20120906124013AAgdeQv,Hindi/ urdu name for a farewell event?,1
20120908071453AA5v9wg,Why do we have to be so politically correct nowdays?,1
20120909011710AAyG1wf,If Jesus was born in Israel why does he have a Mexican name?,1
20120909014232AADRlD5,what autumn dress would match cow girl boots?,1
20120910025834AAzPI2E,Cheating on your girlfriend?,1
20120910031200AA4Rm7R,If I pay for domain hosting with Wordpress will it still display ads?,0
20120912124321AAKUuma,I need to make my laptop faster/ run better.?,0
20120913084939AAuF1m1,How do you treat others ?,1
